"2019, 03, 27, 20, 23, 25",51.22743340206185
"2019, 03, 27, 20, 23, 27",55.83132989795918
"2019, 03, 27, 20, 23, 29",50.86346602597403
"2019, 03, 27, 20, 23, 31",44.38900205655527
"2019, 03, 27, 20, 23, 34",64.47828651282052
"2019, 03, 27, 20, 23, 36",60.220065312500004
"2019, 03, 27, 20, 23, 38",51.96070107969152
"2019, 03, 27, 20, 23, 40",55.442288601036275
"2019, 03, 27, 20, 23, 42",58.68425440414507
"2019, 03, 27, 20, 23, 44",50.00423385
"2019, 03, 27, 20, 23, 46",53.1663440625
"2019, 03, 27, 20, 23, 48",59.69698805063292
"2019, 03, 27, 20, 23, 50",70.90347514211886
"2019, 03, 27, 20, 23, 52",56.74115912371134
"2019, 03, 27, 20, 23, 54",54.96935964194374
"2019, 03, 27, 20, 23, 56",57.95377455470738
"2019, 03, 27, 20, 23, 58",62.12124506393862
"2019, 03, 27, 20, 24, 00",57.652700558375635
"2019, 03, 27, 20, 24, 02",32.57119535353535
"2019, 03, 27, 20, 24, 04",22.075528181818182
"2019, 03, 27, 20, 24, 06",20.829815493670885
"2019, 03, 27, 20, 24, 08",18.850876532663317
"2019, 03, 27, 20, 24, 10",17.354754646464645
"2019, 03, 27, 20, 24, 12",18.572218287153653
"2019, 03, 27, 20, 24, 14",21.525586432160804
"2019, 03, 27, 20, 24, 16",18.163947630922696
"2019, 03, 27, 20, 24, 18",21.417755768261966
"2019, 03, 27, 20, 24, 20",23.273430510204083
"2019, 03, 27, 20, 24, 22",18.81291189873418
"2019, 03, 27, 20, 24, 24",22.896667858942067
"2019, 03, 27, 20, 24, 26",22.694063848101266
"2019, 03, 27, 20, 24, 28",17.763844263959392
"2019, 03, 27, 20, 24, 30",23.93775275510204
"2019, 03, 27, 20, 24, 32",20.12122369620253
"2019, 03, 27, 20, 24, 34",24.43882725888325
"2019, 03, 27, 20, 24, 36",17.83273525510204
"2019, 03, 27, 20, 24, 38",25.0444154822335
"2019, 03, 27, 20, 24, 40",17.618473881748073
"2019, 03, 27, 20, 24, 42",20.158891246819337
"2019, 03, 27, 20, 24, 44",17.287018686868688
"2019, 03, 27, 20, 24, 46",19.728052727272726
"2019, 03, 27, 20, 24, 48",22.551584494949495
"2019, 03, 27, 20, 24, 50",24.494377048346056
"2019, 03, 27, 20, 24, 52",24.24962602040816
"2019, 03, 27, 20, 24, 54",23.12908474747475
"2019, 03, 27, 20, 24, 56",17.644464873096446
"2019, 03, 27, 20, 24, 58",18.29219929113924
"2019, 03, 27, 20, 25, 00",22.15298982278481
"2019, 03, 27, 20, 25, 02",16.011266464646464
"2019, 03, 27, 20, 25, 04",22.403353366336635
"2019, 03, 27, 20, 25, 06",18.401926666666665
"2019, 03, 27, 20, 25, 08",13.737210680100755
"2019, 03, 27, 20, 25, 10",15.211202075949368
"2019, 03, 27, 20, 25, 12",18.179969002557545
"2019, 03, 27, 20, 25, 14",21.67002982367758
"2019, 03, 27, 20, 25, 16",14.231732292191435
"2019, 03, 27, 20, 25, 18",18.641075365239296
"2019, 03, 27, 20, 25, 20",20.22174347607053
"2019, 03, 27, 20, 25, 22",21.040288202531645
"2019, 03, 27, 20, 25, 24",22.766899145728644
"2019, 03, 27, 20, 25, 26",21.822937055837563
"2019, 03, 27, 20, 25, 28",15.295566281407035
"2019, 03, 27, 20, 25, 30",19.701153196930946
"2019, 03, 27, 20, 25, 32",16.64302082262211
"2019, 03, 27, 20, 25, 34",23.521761076923077
"2019, 03, 27, 20, 25, 36",22.904156717171716
"2019, 03, 27, 20, 25, 38",25.235382639593908
"2019, 03, 27, 20, 25, 40",19.01294015151515
"2019, 03, 27, 20, 25, 42",15.374181017811706
"2019, 03, 27, 20, 25, 44",18.034421799485862
"2019, 03, 27, 20, 25, 46",21.297443088607597
"2019, 03, 27, 20, 25, 48",23.047546801007556
"2019, 03, 27, 20, 25, 50",19.909664540816326
"2019, 03, 27, 20, 25, 52",15.843783333333333
"2019, 03, 27, 20, 25, 54",16.417295505050504
"2019, 03, 27, 20, 25, 56",19.768679949238578
"2019, 03, 27, 20, 25, 58",18.737720559796436
"2019, 03, 27, 20, 26, 00",19.255323816793894
"2019, 03, 27, 20, 26, 02",43.23218306532664
"2019, 03, 27, 20, 26, 04",74.07086383838384
"2019, 03, 27, 20, 26, 06",75.03461849740933
"2019, 03, 27, 20, 26, 08",87.07393324675324
"2019, 03, 27, 20, 26, 10",70.26194210796916
"2019, 03, 27, 20, 26, 12",90.47529316455696
"2019, 03, 27, 20, 26, 14",79.60547502564103
"2019, 03, 27, 20, 26, 16",79.8113001025641
